Ticker,spx,dax,ftse,nikkei
2021-04-28,4183.18017578125,15292.1796875,6963.7001953125,29053.970703125
2021-04-29,4211.47021484375,15154.2001953125,6961.5,29053.970703125
2021-04-30,4181.169921875,15135.91015625,6969.7998046875,28812.630859375
2021-05-03,4192.66015625,15236.4697265625,6969.7998046875,28812.630859375
2021-05-04,4164.66015625,14856.48046875,6923.2001953125,28812.630859375
2021-05-05,4167.58984375,15170.7802734375,7039.2998046875,28812.630859375
2021-05-06,4201.6201171875,15196.740234375,7076.2001953125,29331.369140625
2021-05-07,4232.60009765625,15399.650390625,7129.7001953125,29357.8203125
2021-05-10,4188.43017578125,15400.41015625,7123.7001953125,29518.33984375
2021-05-11,4152.10009765625,15119.75,6948.0,28608.58984375
2021-05-12,4063.0400390625,15150.2197265625,7004.60009765625,28147.509765625
2021-05-13,4112.5,15199.6796875,6963.2998046875,27448.009765625
2021-05-14,4173.85009765625,15416.6396484375,7043.60009765625,28084.470703125
2021-05-17,4163.2900390625,15396.6201171875,7032.89990234375,27824.830078125
2021-05-18,4127.830078125,15386.580078125,7034.2001953125,28406.83984375
2021-05-19,4115.68017578125,15113.5595703125,6950.2001953125,28044.44921875
2021-05-20,4159.1201171875,15370.259765625,7019.7998046875,28098.25
2021-05-21,4155.85986328125,15437.509765625,7018.10009765625,28317.830078125
2021-05-24,4197.0498046875,15437.509765625,7051.60009765625,28364.609375
2021-05-25,4188.1298828125,15465.08984375,7029.7998046875,28553.98046875
2021-05-26,4195.990234375,15450.7197265625,7026.89990234375,28642.189453125
2021-05-27,4200.8798828125,15406.73046875,7019.7001953125,28549.009765625
2021-05-28,4204.10986328125,15519.98046875,7022.60009765625,29149.41015625
2021-05-31,4204.10986328125,15421.1298828125,7022.60009765625,28860.080078125
2021-06-01,4202.0400390625,15567.3603515625,7080.5,28814.33984375
2021-06-02,4208.1201171875,15602.7099609375,7108.0,28946.140625
2021-06-03,4192.85009765625,15632.669921875,7064.39990234375,29058.109375
2021-06-04,4229.89013671875,15692.900390625,7069.0,28941.51953125
2021-06-07,4226.52001953125,15677.150390625,7077.2001953125,29019.240234375
2021-06-08,4227.259765625,15640.599609375,7095.10009765625,28963.560546875
2021-06-09,4219.5498046875,15581.1396484375,7081.0,28860.80078125
2021-06-10,4239.18017578125,15571.2197265625,7088.2001953125,28958.560546875
2021-06-11,4247.43994140625,15693.26953125,7134.10009765625,28948.73046875
2021-06-14,4255.14990234375,15673.6396484375,7146.7001953125,29161.80078125
2021-06-15,4246.58984375,15729.51953125,7172.5,29441.30078125
2021-06-16,4223.7001953125,15710.5703125,7185.0,29291.009765625
2021-06-17,4221.85986328125,15727.669921875,7153.39990234375,29018.330078125
2021-06-18,4166.4501953125,15448.0400390625,7017.5,28964.080078125
2021-06-21,4224.7900390625,15603.240234375,7062.2998046875,28010.9296875
2021-06-22,4246.43994140625,15636.330078125,7090.0,28884.130859375
2021-06-23,4241.83984375,15456.3896484375,7074.10009765625,28874.890625
2021-06-24,4266.490234375,15589.23046875,7110.0,28875.23046875
2021-06-25,4280.7001953125,15607.9697265625,7136.10009765625,29066.1796875
2021-06-28,4290.60986328125,15554.1796875,7073.0,29048.01953125
2021-06-29,4291.7998046875,15690.58984375,7087.60009765625,28812.609375
2021-06-30,4297.5,15531.0400390625,7037.5,28791.529296875
2021-07-01,4319.93994140625,15603.8095703125,7125.2001953125,28707.0390625
2021-07-02,4352.33984375,15650.08984375,7123.2998046875,28783.279296875
2021-07-05,4352.33984375,15661.9697265625,7164.89990234375,28598.189453125
2021-07-06,4343.5400390625,15511.3798828125,7100.89990234375,28643.2109375
2021-07-07,4358.1298828125,15692.7099609375,7151.0,28366.94921875
2021-07-08,4320.81982421875,15420.6396484375,7030.7001953125,28118.029296875
2021-07-09,4369.5498046875,15687.9296875,7121.89990234375,27940.419921875
2021-07-12,4384.6298828125,15790.509765625,7125.39990234375,28569.01953125
2021-07-13,4369.2099609375,15789.6396484375,7124.7001953125,28718.240234375
2021-07-14,4374.2998046875,15788.98046875,7091.2001953125,28608.490234375
2021-07-15,4360.02978515625,15629.66015625,7012.0,28279.08984375
2021-07-16,4327.16015625,15540.3095703125,7008.10009765625,28003.080078125
2021-07-19,4258.490234375,15133.2001953125,6844.39990234375,27652.740234375
2021-07-20,4323.06005859375,15216.26953125,6881.10009765625,27388.16015625
2021-07-21,4358.68994140625,15422.5,6998.2998046875,27548.0
2021-07-22,4367.47998046875,15514.5400390625,6968.2998046875,27548.0
2021-07-23,4411.7900390625,15669.2900390625,7027.60009765625,27548.0
2021-07-26,4422.2998046875,15618.98046875,7025.39990234375,27833.2890625
2021-07-27,4401.4599609375,15519.1298828125,6996.10009765625,27970.220703125
2021-07-28,4400.64013671875,15570.3603515625,7016.60009765625,27581.66015625
2021-07-29,4419.14990234375,15640.4697265625,7078.39990234375,27782.419921875
2021-07-30,4395.259765625,15544.3896484375,7032.2998046875,27283.58984375
2021-08-02,4387.16015625,15568.73046875,7081.7001953125,27781.01953125
2021-08-03,4423.14990234375,15555.080078125,7105.7001953125,27641.830078125
2021-08-04,4402.66015625,15692.1298828125,7123.89990234375,27584.080078125
2021-08-05,4429.10009765625,15744.669921875,7120.39990234375,27728.119140625
2021-08-06,4436.52001953125,15761.4501953125,7123.0,27820.0390625
2021-08-09,4432.35009765625,15745.41015625,7132.2998046875,27820.0390625
2021-08-10,4436.75,15770.7099609375,7161.0,27888.150390625
2021-08-11,4442.41015625,15826.08984375,7220.10009765625,28070.509765625
2021-08-12,4460.830078125,15937.509765625,7193.2001953125,28015.01953125
2021-08-13,4468.0,15977.4404296875,7218.7001953125,27977.150390625
2021-08-16,4479.7099609375,15925.73046875,7154.0,27523.189453125
2021-08-17,4448.080078125,15921.9501953125,7181.10009765625,27424.470703125
2021-08-18,4400.27001953125,15965.9697265625,7169.2998046875,27585.91015625
2021-08-19,4405.7998046875,15765.8095703125,7058.89990234375,27281.169921875
2021-08-20,4441.669921875,15808.0400390625,7087.89990234375,27013.25
2021-08-23,4479.52978515625,15852.7900390625,7109.0,27494.240234375
2021-08-24,4486.22998046875,15905.849609375,7125.7998046875,27732.099609375
2021-08-25,4496.18994140625,15860.66015625,7150.10009765625,27724.80078125
2021-08-26,4470.0,15793.6201171875,7125.0,27742.2890625
2021-08-27,4509.3701171875,15851.75,7148.0,27641.140625
2021-08-30,4528.7900390625,15887.3095703125,7148.0,27789.2890625
2021-08-31,4522.68017578125,15835.08984375,7119.7001953125,28089.5390625
2021-09-01,4524.08984375,15824.2900390625,7149.7998046875,28451.01953125
2021-09-02,4536.9501953125,15840.58984375,7163.89990234375,28543.509765625
2021-09-03,4535.43017578125,15781.2001953125,7138.39990234375,29128.109375
2021-09-06,4535.43017578125,15932.1201171875,7187.2001953125,29659.890625
2021-09-07,4520.02978515625,15843.08984375,7149.39990234375,29916.140625
2021-09-08,4514.06982421875,15610.2802734375,7095.5,30181.2109375
2021-09-09,4493.27978515625,15623.150390625,7024.2001953125,30008.189453125
2021-09-10,4458.580078125,15609.8095703125,7029.2001953125,30381.83984375
2021-09-13,4468.72998046875,15701.419921875,7068.39990234375,30447.369140625
2021-09-14,4443.0498046875,15722.990234375,7034.10009765625,30670.099609375
2021-09-15,4480.7001953125,15616.0,7016.5,30511.7109375
2021-09-16,4473.75,15651.75,7027.5,30323.33984375
2021-09-17,4432.990234375,15490.169921875,6963.60009765625,30500.05078125
2021-09-20,4357.72998046875,15132.0595703125,6903.89990234375,30500.05078125
2021-09-21,4354.18994140625,15348.5302734375,6981.0,29839.7109375
2021-09-22,4395.64013671875,15506.740234375,7083.39990234375,29639.400390625
2021-09-23,4448.97998046875,15643.9697265625,7078.39990234375,29639.400390625
2021-09-24,4455.47998046875,15531.75,7051.5,30248.810546875
2021-09-27,4443.10986328125,15573.8798828125,7063.39990234375,30240.060546875
2021-09-28,4352.6298828125,15248.5595703125,7028.10009765625,30183.9609375
2021-09-29,4359.4599609375,15365.26953125,7108.2001953125,29544.2890625
2021-09-30,4307.5400390625,15260.6904296875,7086.39990234375,29452.66015625
2021-10-01,4357.0400390625,15156.4404296875,7027.10009765625,28771.0703125
2021-10-04,4300.4599609375,15036.5498046875,7011.0,28444.890625
2021-10-05,4345.72021484375,15194.490234375,7077.10009765625,27822.119140625
2021-10-06,4363.5498046875,14973.330078125,6995.89990234375,27528.869140625
2021-10-07,4399.759765625,15250.8603515625,7078.0,27678.2109375
2021-10-08,4391.33984375,15206.1298828125,7095.60009765625,28048.939453125
2021-10-11,4361.18994140625,15199.1396484375,7146.89990234375,28498.19921875
2021-10-12,4350.64990234375,15146.8701171875,7130.2001953125,28230.609375
2021-10-13,4363.7998046875,15249.3798828125,7141.7998046875,28140.279296875
2021-10-14,4438.259765625,15462.7197265625,7207.7001953125,28550.9296875
2021-10-15,4471.3701171875,15587.3603515625,7234.0,29068.630859375
2021-10-18,4486.4599609375,15474.4697265625,7203.7998046875,29025.4609375
2021-10-19,4519.6298828125,15515.830078125,7217.5,29215.51953125
2021-10-20,4536.18994140625,15522.919921875,7223.10009765625,29255.55078125
2021-10-21,4549.77978515625,15472.5595703125,7190.2998046875,28708.580078125
2021-10-22,4544.89990234375,15542.98046875,7204.60009765625,28804.849609375
2021-10-25,4566.47998046875,15599.23046875,7222.7998046875,28600.41015625
2021-10-26,4574.7900390625,15757.0595703125,7277.60009765625,29106.009765625
2021-10-27,4551.68017578125,15705.8095703125,7253.2998046875,29098.240234375
2021-10-28,4596.419921875,15696.330078125,7249.5,28820.08984375
2021-10-29,4605.3798828125,15688.76953125,7237.60009765625,28892.689453125
2021-11-01,4613.669921875,15806.2900390625,7288.60009765625,29647.080078125
2021-11-02,4630.64990234375,15954.4501953125,7274.7998046875,29520.900390625
2021-11-03,4660.56982421875,15959.98046875,7248.89990234375,29520.900390625
2021-11-04,4680.06005859375,16029.650390625,7279.89990234375,29794.369140625
2021-11-05,4697.52978515625,16054.3603515625,7304.0,29611.5703125
2021-11-08,4701.7001953125,16046.51953125,7300.39990234375,29507.05078125
2021-11-09,4685.25,16040.4697265625,7274.0,29285.4609375
2021-11-10,4646.7099609375,16067.830078125,7340.2001953125,29106.779296875
2021-11-11,4649.27001953125,16083.1103515625,7384.2001953125,29277.859375
2021-11-12,4682.85009765625,16094.0703125,7347.89990234375,29609.970703125
2021-11-15,4682.7998046875,16148.6396484375,7351.89990234375,29776.80078125
2021-11-16,4700.89990234375,16247.8603515625,7327.0,29808.119140625
2021-11-17,4688.669921875,16251.1298828125,7291.2001953125,29688.330078125
2021-11-18,4704.5400390625,16221.73046875,7256.0,29598.66015625
2021-11-19,4697.9599609375,16159.9697265625,7223.60009765625,29745.869140625
2021-11-22,4682.93994140625,16115.6904296875,7255.5,29774.109375
2021-11-23,4690.7001953125,15937.0,7266.7001953125,29774.109375
2021-11-24,4701.4599609375,15878.3896484375,7286.2998046875,29302.66015625
2021-11-25,4701.4599609375,15917.98046875,7310.39990234375,29499.279296875
2021-11-26,4594.6201171875,15257.0400390625,7044.0,28751.619140625
2021-11-29,4655.27001953125,15280.8603515625,7110.0,28283.919921875
2021-11-30,4567.0,15100.1298828125,7059.5,27821.759765625
2021-12-01,4513.0400390625,15472.669921875,7168.7001953125,27935.619140625
2021-12-02,4577.10009765625,15263.1103515625,7129.2001953125,27753.369140625
2021-12-03,4538.43017578125,15169.98046875,7122.2998046875,28029.5703125
2021-12-06,4591.669921875,15380.7900390625,7232.2998046875,27927.369140625
2021-12-07,4686.75,15813.9404296875,7339.89990234375,28455.599609375
2021-12-08,4701.2099609375,15687.08984375,7337.39990234375,28860.619140625
2021-12-09,4667.4501953125,15639.259765625,7321.2998046875,28725.470703125
2021-12-10,4712.02001953125,15623.3095703125,7291.7998046875,28437.76953125
2021-12-13,4668.97021484375,15621.7197265625,7231.39990234375,28640.490234375
2021-12-14,4634.08984375,15453.5595703125,7218.60009765625,28432.640625
2021-12-15,4709.85009765625,15476.349609375,7170.7998046875,28459.720703125
2021-12-16,4668.669921875,15636.400390625,7260.60009765625,29066.3203125
2021-12-17,4620.64013671875,15531.6904296875,7269.89990234375,28545.6796875
2021-12-20,4568.02001953125,15239.669921875,7198.0,27937.810546875
2021-12-21,4649.22998046875,15447.4404296875,7297.39990234375,28517.58984375
2021-12-22,4696.56005859375,15593.4697265625,7341.7001953125,28562.2109375
2021-12-23,4725.7900390625,15756.3095703125,7373.2998046875,28798.369140625
2021-12-24,4725.7900390625,15756.3095703125,7372.10009765625,28782.58984375
2021-12-27,4791.18994140625,15835.25,7372.10009765625,28676.4609375
2021-12-28,4786.35009765625,15963.7001953125,7372.10009765625,29069.16015625
2021-12-29,4793.06005859375,15852.25,7420.7001953125,28906.880859375
2021-12-30,4778.72998046875,15884.8603515625,7403.0,28791.7109375
2021-12-31,4766.18017578125,15884.8603515625,7384.5,28791.7109375
2022-01-03,4796.56005859375,16020.73046875,7384.5,28791.7109375
2022-01-04,4793.5400390625,16152.6103515625,7505.2001953125,29301.7890625
2022-01-05,4700.580078125,16271.75,7516.89990234375,29332.16015625
2022-01-06,4696.0498046875,16052.0302734375,7450.39990234375,28487.869140625
2022-01-07,4677.02978515625,15947.740234375,7485.2998046875,28478.560546875
2022-01-10,4670.2900390625,15768.26953125,7445.2998046875,28478.560546875
2022-01-11,4713.06982421875,15941.8095703125,7491.39990234375,28222.48046875
2022-01-12,4726.35009765625,16010.3203125,7551.7001953125,28765.66015625
2022-01-13,4659.02978515625,16031.58984375,7563.89990234375,28489.130859375
2022-01-14,4662.85009765625,15883.240234375,7543.0,28124.279296875
2022-01-17,4662.85009765625,15933.7197265625,7611.2001953125,28333.51953125
2022-01-18,4577.10986328125,15772.5595703125,7563.60009765625,28257.25
2022-01-19,4532.759765625,15809.7197265625,7589.7001953125,27467.23046875
2022-01-20,4482.72998046875,15912.330078125,7585.0,27772.9296875
2022-01-21,4397.93994140625,15603.8798828125,7494.10009765625,27522.259765625
2022-01-24,4410.1298828125,15011.1298828125,7297.2001953125,27588.369140625
2022-01-25,4356.4501953125,15123.8701171875,7371.5,27131.33984375
2022-01-26,4349.93017578125,15459.3896484375,7469.7998046875,27011.330078125
2022-01-27,4326.509765625,15524.26953125,7554.2998046875,26170.30078125
2022-01-28,4431.85009765625,15318.9501953125,7466.10009765625,26717.33984375
2022-01-31,4515.5498046875,15471.2001953125,7464.39990234375,27001.98046875
2022-02-01,4546.5400390625,15619.3896484375,7535.7998046875,27078.48046875
2022-02-02,4589.3798828125,15613.76953125,7583.0,27533.599609375
2022-02-03,4477.43994140625,15368.4697265625,7528.7998046875,27241.310546875
2022-02-04,4500.52978515625,15099.5595703125,7516.39990234375,27439.990234375
2022-02-07,4483.8701171875,15206.6396484375,7573.5,27248.869140625
2022-02-08,4521.5400390625,15242.3798828125,7567.10009765625,27284.51953125
2022-02-09,4587.18017578125,15482.009765625,7643.39990234375,27579.869140625
2022-02-10,4504.080078125,15490.4404296875,7672.39990234375,27696.080078125
2022-02-11,4418.64013671875,15425.1201171875,7661.0,27696.080078125
2022-02-14,4401.669921875,15113.9697265625,7531.60009765625,27079.58984375
2022-02-15,4471.06982421875,15412.7099609375,7608.89990234375,26865.189453125
2022-02-16,4475.009765625,15396.0703125,7603.7998046875,27460.400390625
2022-02-17,4380.259765625,15267.6298828125,7537.39990234375,27232.869140625
2022-02-18,4348.8701171875,15042.509765625,7513.60009765625,27122.0703125
2022-02-21,4348.8701171875,14731.1201171875,7484.2998046875,26910.869140625
2022-02-22,4304.759765625,14693.0,7494.2001953125,26449.609375
2022-02-23,4225.5,14631.3603515625,7498.2001953125,26449.609375
2022-02-24,4288.7001953125,14052.099609375,7207.0,25970.8203125
2022-02-25,4384.64990234375,14567.23046875,7489.5,26476.5
2022-02-28,4373.93994140625,14461.01953125,7458.2998046875,26526.8203125
2022-03-01,4306.259765625,13904.849609375,7330.2001953125,26844.720703125
2022-03-02,4386.5400390625,14000.1103515625,7429.60009765625,26393.029296875
2022-03-03,4363.490234375,13698.400390625,7238.89990234375,26577.26953125
2022-03-04,4328.8701171875,13094.5400390625,6987.10009765625,25985.470703125
2022-03-07,4201.08984375,12834.650390625,6959.5,25221.41015625
2022-03-08,4170.7001953125,12831.509765625,6964.10009765625,24790.94921875
2022-03-09,4277.8798828125,13847.9296875,7190.7001953125,24717.529296875
2022-03-10,4259.52001953125,13442.099609375,7099.10009765625,25690.400390625
2022-03-11,4204.31005859375,13628.1103515625,7155.60009765625,25162.779296875
2022-03-14,4173.10986328125,13929.1103515625,7193.5,25307.849609375
2022-03-15,4262.4501953125,13917.26953125,7175.7001953125,25346.48046875
2022-03-16,4357.85986328125,14440.740234375,7291.7001953125,25762.009765625
2022-03-17,4411.669921875,14388.0595703125,7385.2998046875,26652.890625
2022-03-18,4463.1201171875,14413.08984375,7404.7001953125,26827.4296875
2022-03-21,4461.18017578125,14326.9697265625,7442.39990234375,26827.4296875
2022-03-22,4511.60986328125,14473.2001953125,7476.7001953125,27224.109375
2022-03-23,4456.240234375,14283.650390625,7460.60009765625,28040.16015625
2022-03-24,4520.16015625,14273.7900390625,7467.39990234375,28110.390625
2022-03-25,4543.06005859375,14305.759765625,7483.39990234375,28149.83984375
2022-03-28,4575.52001953125,14417.3701171875,7473.10009765625,27943.890625
2022-03-29,4631.60009765625,14820.330078125,7537.2998046875,28252.419921875
2022-03-30,4602.4501953125,14606.0498046875,7578.7998046875,28027.25
2022-03-31,4530.41015625,14414.75,7515.7001953125,27821.4296875
2022-04-01,4545.85986328125,14446.48046875,7537.89990234375,27665.98046875
2022-04-04,4582.64013671875,14518.16015625,7558.89990234375,27736.470703125
2022-04-05,4525.1201171875,14424.3603515625,7613.7001953125,27787.98046875
2022-04-06,4481.14990234375,14151.6904296875,7587.7001953125,27350.30078125
2022-04-07,4500.2099609375,14078.150390625,7551.7998046875,26888.5703125
2022-04-08,4488.27978515625,14283.669921875,7669.60009765625,26985.80078125
2022-04-11,4412.52978515625,14192.7802734375,7618.2998046875,26821.51953125
2022-04-12,4397.4501953125,14124.9501953125,7576.7001953125,26334.98046875
2022-04-13,4446.58984375,14076.4404296875,7580.7998046875,26843.490234375
2022-04-14,4392.58984375,14163.849609375,7616.39990234375,27172.0
2022-04-15,4392.58984375,14163.849609375,7616.39990234375,27093.189453125
2022-04-18,4391.68994140625,14163.849609375,7616.39990234375,26799.7109375
2022-04-19,4462.2099609375,14153.4599609375,7601.2998046875,26985.08984375
2022-04-20,4459.4501953125,14362.0302734375,7629.2001953125,27217.849609375
2022-04-21,4393.66015625,14502.41015625,7628.0,27553.060546875
2022-04-22,4271.77978515625,14142.08984375,7521.7001953125,27105.259765625
2022-04-25,4296.1201171875,13924.169921875,7380.5,26590.779296875
2022-04-26,4175.2001953125,13756.400390625,7386.2001953125,26700.109375
2022-04-27,4183.9599609375,13793.9404296875,7425.60009765625,26386.630859375
2022-04-28,4287.5,13979.83984375,7509.2001953125,26847.900390625
2022-04-29,4131.93017578125,14097.8798828125,7544.60009765625,26847.900390625
2022-05-02,4155.3798828125,13939.0703125,7544.60009765625,26818.529296875
2022-05-03,4175.47998046875,14039.4697265625,7561.2998046875,26818.529296875
2022-05-04,4300.169921875,13970.8203125,7493.5,26818.529296875
2022-05-05,4146.8701171875,13902.51953125,7503.2998046875,26818.529296875
2022-05-06,4123.33984375,13674.2900390625,7387.89990234375,27003.560546875
2022-05-09,3991.239990234375,13380.669921875,7216.60009765625,26319.33984375
2022-05-10,4001.050048828125,13534.740234375,7243.2001953125,26167.099609375
2022-05-11,3935.179931640625,13828.6396484375,7347.7001953125,26213.640625
2022-05-12,3930.080078125,13739.6396484375,7233.2998046875,25748.720703125
2022-05-13,4023.889892578125,14027.9296875,7418.2001953125,26427.650390625
2022-05-16,4008.010009765625,13964.3798828125,7464.7998046875,26547.05078125
2022-05-17,4088.85009765625,14185.9404296875,7518.39990234375,26659.75
2022-05-18,3923.679931640625,14007.759765625,7438.10009765625,26911.19921875
2022-05-19,3900.7900390625,13882.2998046875,7302.7001953125,26402.83984375
2022-05-20,3901.360107421875,13981.91015625,7390.0,26739.029296875
2022-05-23,3973.75,14175.400390625,7513.39990234375,27001.51953125
2022-05-24,3941.47998046875,13919.75,7484.39990234375,26748.140625
2022-05-25,3978.72998046875,14007.9296875,7522.7998046875,26677.80078125
2022-05-26,4057.840087890625,14231.2900390625,7564.89990234375,26604.83984375
2022-05-27,4158.240234375,14462.1904296875,7585.5,26781.6796875
2022-05-30,4158.240234375,14575.98046875,7600.10009765625,27369.4296875
2022-05-31,4132.14990234375,14388.349609375,7607.7001953125,27279.80078125
2022-06-01,4101.22998046875,14340.4697265625,7533.0,27457.890625
2022-06-02,4176.81982421875,14485.169921875,7533.0,27413.880859375
2022-06-03,4108.5400390625,14460.08984375,7533.0,27761.5703125
2022-06-06,4121.43017578125,14653.8095703125,7608.2001953125,27915.890625
2022-06-07,4160.68017578125,14556.6201171875,7598.89990234375,27943.94921875
2022-06-08,4115.77001953125,14445.990234375,7593.0,28234.2890625
2022-06-09,4017.820068359375,14198.7998046875,7476.2001953125,28246.529296875
2022-06-10,3900.860107421875,13761.830078125,7317.5,27824.2890625
2022-06-13,3749.6298828125,13427.0302734375,7205.7998046875,26987.439453125
2022-06-14,3735.47998046875,13304.3896484375,7187.5,26629.859375
2022-06-15,3789.989990234375,13485.2900390625,7273.39990234375,26326.16015625
2022-06-16,3666.77001953125,13038.490234375,7045.0,26431.19921875
2022-06-17,3674.840087890625,13126.259765625,7016.2998046875,25963.0
2022-06-20,3674.840087890625,13265.599609375,7121.7998046875,25771.220703125
2022-06-21,3764.7900390625,13292.400390625,7152.10009765625,26246.310546875
2022-06-22,3759.889892578125,13144.2802734375,7089.2001953125,26149.55078125
2022-06-23,3795.72998046875,12912.58984375,7020.5,26171.25
2022-06-24,3911.739990234375,13118.1298828125,7208.7998046875,26491.970703125
2022-06-27,3900.110107421875,13186.0703125,7258.2998046875,26871.26953125
2022-06-28,3821.550048828125,13231.8203125,7323.39990234375,27049.470703125
2022-06-29,3818.830078125,13003.349609375,7312.2998046875,26804.599609375
2022-06-30,3785.3798828125,12783.76953125,7169.2998046875,26393.0390625
2022-07-01,3825.330078125,12813.0302734375,7168.7001953125,25935.619140625
2022-07-04,3825.330078125,12773.3798828125,7232.7001953125,26153.810546875
2022-07-05,3831.389892578125,12401.2001953125,7025.5,26423.470703125
2022-07-06,3845.080078125,12594.51953125,7107.7998046875,26107.650390625
2022-07-07,3902.6201171875,12843.2197265625,7189.10009765625,26490.529296875
2022-07-08,3899.3798828125,13015.23046875,7196.2001953125,26517.189453125
2022-07-11,3854.429931640625,12832.4404296875,7196.60009765625,26812.30078125
2022-07-12,3818.800048828125,12905.48046875,7209.89990234375,26336.66015625
2022-07-13,3801.780029296875,12756.3203125,7156.39990234375,26478.76953125
2022-07-14,3790.3798828125,12519.66015625,7039.7998046875,26643.390625
2022-07-15,3863.159912109375,12864.7197265625,7159.0,26788.470703125
2022-07-18,3830.85009765625,12959.8095703125,7223.2001953125,26788.470703125
2022-07-19,3936.68994140625,13308.41015625,7296.2998046875,26961.6796875
2022-07-20,3959.89990234375,13281.98046875,7264.2998046875,27680.259765625
2022-07-21,3998.949951171875,13246.6396484375,7270.5,27803.0
2022-07-22,3961.6298828125,13253.6796875,7276.39990234375,27914.66015625
2022-07-25,3966.840087890625,13210.3203125,7306.2998046875,27699.25
2022-07-26,3921.050048828125,13096.9296875,7306.2998046875,27655.2109375
2022-07-27,4023.610107421875,13166.3798828125,7348.2001953125,27715.75
2022-07-28,4072.429931640625,13282.1103515625,7345.2998046875,27815.48046875
2022-07-29,4130.2900390625,13484.0498046875,7423.39990234375,27801.640625
2022-08-01,4118.6298828125,13479.6298828125,7413.39990234375,27993.349609375
2022-08-02,4091.18994140625,13449.2001953125,7409.10009765625,27594.73046875
2022-08-03,4155.169921875,13587.5595703125,7445.7001953125,27741.900390625
2022-08-04,4151.93994140625,13662.6796875,7448.10009765625,27932.19921875
2022-08-05,4145.18994140625,13573.9296875,7439.7001953125,28175.869140625
2022-08-08,4140.06005859375,13687.6904296875,7482.39990234375,28249.240234375
2022-08-09,4122.47021484375,13534.9697265625,7488.2001953125,27999.9609375
2022-08-10,4210.240234375,13700.9296875,7507.10009765625,27819.330078125
2022-08-11,4207.27001953125,13694.509765625,7465.89990234375,27819.330078125
2022-08-12,4280.14990234375,13795.849609375,7500.89990234375,28546.98046875
2022-08-15,4297.14013671875,13816.6103515625,7509.2001953125,28871.779296875
2022-08-16,4305.2001953125,13910.1201171875,7536.10009765625,28868.91015625
2022-08-17,4274.0400390625,13626.7099609375,7515.7998046875,29222.76953125
2022-08-18,4283.740234375,13697.41015625,7541.89990234375,28942.140625
2022-08-19,4228.47998046875,13544.51953125,7550.39990234375,28930.330078125
2022-08-22,4137.990234375,13230.5703125,7533.7998046875,28794.5
2022-08-23,4128.72998046875,13194.23046875,7488.10009765625,28452.75
2022-08-24,4140.77001953125,13220.0595703125,7471.5,28313.470703125
2022-08-25,4199.1201171875,13271.9599609375,7479.7001953125,28479.009765625
2022-08-26,4057.659912109375,12971.4697265625,7427.2998046875,28641.380859375
